DateTime,hr,MST_act,HRHT_act,AHAGOT_act,AHBGOT_act
2024-01-09 21:15:00,25.63268631618804,537.3996829333333,539.2066408333334,122.4491731,130.5531619
2024-01-09 21:30:00,22.364607882833106,537.1822630666667,539.1066932666666,122.57958993333334,130.8256104666667
2024-01-09 21:45:00,24.077809497456386,537.5855561666666,539.4110324,122.65447293333334,130.7539698666667
2024-01-09 22:00:00,20.075469651907333,537.2667487333333,538.6804608333333,122.7081098,130.92465330000002
2024-01-09 22:15:00,32.403924492673774,540.3910141666667,540.5331965,122.81009176666667,130.98065433333332
2024-01-09 22:30:00,33.53202622183073,541.0497932666667,541.5552171333334,123.05655953333331,131.37115503333334
2024-01-09 22:45:00,15.442329287061083,537.1390364333333,539.7688160333333,123.23375253333334,131.87688490000002
2024-01-09 23:00:00,12.815025489921045,537.3145704,538.5504916333333,123.11797603333332,131.79426076666667
2024-01-09 23:15:00,21.96046062820618,537.7229387000001,538.6446562666666,122.78348333333334,130.8779544
2024-01-09 23:30:00,20.55209864360021,537.1227002666667,538.1713952666668,122.50361293333332,130.7544899333333
2024-01-09 23:45:00,23.896501781748743,537.6385400999999,538.6963437999999,122.5646162,130.71154850000002
2024-01-10 00:00:00,15.297571099119136,536.6034622333333,537.4381004666667,122.62561943333333,130.81676606666667
2024-01-10 00:15:00,11.513587618842546,536.5836562999999,538.2392101333334,123.0920101,131.75055183333333
2024-01-10 00:30:00,2.4568782534284863,537.1597778,538.8237282666668,124.03636006666666,132.79039179999998
2024-01-10 00:45:00,-9.018377883224172,537.4160181333333,537.8240410333333,124.41187453333332,132.0213591
2024-01-10 01:00:00,-2.229504163795298,540.0127727666667,537.4617121333333,124.636551,132.6691964
2024-01-10 01:15:00,-47.20438170408442,530.0243467666667,531.3765582999999,125.04940956666668,134.0462384666667
2024-01-10 01:30:00,-22.48641859289672,535.5463056333333,535.5724300333333,125.89144126666666,134.1952222
2024-01-10 01:45:00,-29.614564877390677,534.8311489,531.1135922666666,125.4963466,133.05063306666668
2024-01-10 02:00:00,-13.473249860235816,534.8863363666667,535.9355320999999,124.54752296666668,131.63890246666668
2024-01-10 02:15:00,-11.058095437230142,533.5001472,534.9341738666667,122.45751993333332,130.04119163333334
2024-01-10 02:30:00,-3.646035911601331,532.8187834666667,535.1482732333334,121.21749806666666,129.244708
2024-01-10 02:45:00,30.591410944691614,533.7027623666667,536.8734707,118.57551153333333,126.67516383333331
